action_id,title,tier,status,risk_tier,requires_admin,requires_runtime_input,mutation_capable,dry_run_default,requires_apply_for_change,script_path,script_sha256
ENDUSER_NOADMIN_PNP_BLUETOOTH_CLASS_SUMMARY_V1,PnP Bluetooth class summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/228-pnp-bluetooth-class-summary.ps1,9805607a514ab0d7e5cc900d5f6c670060a3436eebe3beaf1dfec0ec15cbaa2c
ENDUSER_NOADMIN_BLUETOOTH_SERVICE_STATUS_V1,Bluetooth support service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/229-bluetooth-service-status.ps1,679a52c9cb3cccc40fa35abb5b9278cb75a6368bb1d101647a2b03404ac50ea4
ENDUSER_NOADMIN_WLAN_AUTOCONFIG_STATUS_V1,WLAN AutoConfig service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/230-wlan-autoconfig-status.ps1,6ac5ab004566976eed7c60e5230ac32d3a6be4dadba4948ab06570eb09502842
ENDUSER_NOADMIN_WWAN_AUTOCONFIG_STATUS_V1,WWAN AutoConfig service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/231-wwan-autoconfig-status.ps1,e48ec4b745fc289ad9534d0e56b370d757516dab4bb2a93ab3389e4d04a08a36
ENDUSER_NOADMIN_REMOTE_ACCESS_SERVICE_STATUS_V1,Remote Access service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/232-remote-access-service-status.ps1,cc50ccc5ad94bd3906bce6afa8533630b58803161cdbfae4f6ca80cd23bf7478
ENDUSER_NOADMIN_IKEEXT_SERVICE_STATUS_V1,IKE/AuthIP service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/233-ikeext-service-status.ps1,0001ea2ea36ac8514f225f6dedefc90e784b82550129994ee64feb00f6e9cde8
ENDUSER_NOADMIN_IPHLPSVC_SERVICE_STATUS_V1,IP Helper service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/234-iphlpsvc-service-status.ps1,236ad277ce34fb9dc0bcf4c1bd0849ac3966818c058f93a51c5b2c258a92b7c6
ENDUSER_NOADMIN_NETPROFM_SERVICE_STATUS_V1,Network List service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/235-netprofm-service-status.ps1,3ea93388104d856d7e949d6b6f9432216bd6eae85819d540947b1b3926e4aa7b
ENDUSER_NOADMIN_NCB_SERVICE_STATUS_V1,Network Connection Broker service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/236-ncb-service-status.ps1,3b0588ca6b98191bd8ad6cf00c652ee85e06e540180473dd62f93fb69b11c377
ENDUSER_NOADMIN_NCA_SERVICE_STATUS_V1,Network Connectivity Assistant service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/237-nca-service-status.ps1,8a179cac4316b6972adf662f02cc820c20d057e346274f6f453533b4c36f5446
ENDUSER_NOADMIN_COMMAND_NETSH_AenterpriseILABLE_V1,netsh command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/238-command-netsh-available.ps1,cefa9f6ca37b8dbde58ce8545eec14583991a4c0968aaf361c6bf590050fd9c0
ENDUSER_NOADMIN_COMMAND_IPCONFIG_AenterpriseILABLE_V1,ipconfig command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/239-command-ipconfig-available.ps1,1e61afc0b88f7e862618572773d2b9d7da1579ae9f7bd9437595562cbcc12345
ENDUSER_NOADMIN_EVENTS_VPNISH_NETWORK_24H_V1,VPN/network-ish event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/240-events-vpnish-network-24h.ps1,4e7991673c0b0f804304d8ffd5d8cb6f053ec3ad777ccbf070900f04ec96c9fe
ENDUSER_NOADMIN_GPRESULT_COMMAND_AenterpriseILABLE_V2_V1,GPResult command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/241-gpresult-command-available-v2.ps1,f66e9385bdc94e31b49e435aa9c04637c05e5a3af620f636dd50c1ea34a92693
ENDUSER_NOADMIN_WHOAMI_COMMAND_AenterpriseILABLE_V1,Whoami command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/242-whoami-command-available.ps1,d11d91573b1518d8c6f7aabd4ef11179fe1a301ec5e291e6daec3ecd7ca82aee
ENDUSER_NOADMIN_CIPHER_COMMAND_AenterpriseILABLE_V1,Cipher command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/243-cipher-command-available.ps1,5916404b6023082f6924f9db8c3c8e1c504bc7bfec2764ae73a03fde96830fab
ENDUSER_NOADMIN_CERTUTIL_COMMAND_AenterpriseILABLE_V1,Certutil command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/244-certutil-command-available.ps1,86320de2a9a7a8751138b5eccd5918d7b1a88d5b688e32a9aeeb38a84472c731
ENDUSER_NOADMIN_GPUPDATE_COMMAND_AenterpriseILABLE_V1,GPUpdate command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/245-gpupdate-command-available.ps1,da55c069df529d2e870c44fd35a4e122ee0c70d85df112801c43ff410e53c166
ENDUSER_NOADMIN_CURRENTUSER_MY_CERT_COUNT_V1,CurrentUser My certificate count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/246-currentuser-my-cert-count.ps1,7ed91c9ce5e8f6fd10d104ffb18b1d39497ce9626afd36a165a883b2485f2086
ENDUSER_NOADMIN_CURRENTUSER_ROOT_CERT_COUNT_V1,CurrentUser Root certificate count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/247-currentuser-root-cert-count.ps1,ad136233847fa3059187fd43d492ec9485e1f2b74e636b4e046f84c17d4e3a20
ENDUSER_NOADMIN_CURRENTUSER_CA_CERT_COUNT_V1,CurrentUser CA certificate count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/248-currentuser-ca-cert-count.ps1,3f9a386a03ab2ec2c989af447fd1d4c51e6f61cdd89f732bd601fe3015bb4fdc
ENDUSER_NOADMIN_SCHEDULED_TASK_STATE_COUNTS_V1,Scheduled task state counts,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/249-scheduled-task-state-counts.ps1,bb7fa97b1cb643bdc51d363008bb2f334640b0fed7f74667e606a48d065465a6
ENDUSER_NOADMIN_STARTUP_APPROVED_COUNT_V1,Startup approved entry count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/250-startup-approved-count.ps1,d35875aae087c1774092c5596c4d1add51eca66fc09531d8122183c28aa81199
ENDUSER_NOADMIN_EVENTS_GROUP_POLICY_OPERATIONAL_24H_V1,GroupPolicy Operational event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/251-events-group-policy-operational-24h.ps1,6dcf92dabdc07ff04f93887270f7e0a877bc6195f67ec3e72b709a2df8154ea7
ENDUSER_NOADMIN_EVENTS_SECURITY_24H_V2_V1,Security log warning/error count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/252-events-security-24h-v2.ps1,17d410d5f3cc6f0bf96d44d76e18be67727d5ee12a790bc8afcad8a34870b574
ENDUSER_NOADMIN_EVENTS_DEFENDER_OPERATIONAL_24H_V2_V1,Defender Operational event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/253-events-defender-operational-24h-v2.ps1,ea31caeeb099db241422c38e65b316ca4a95c25f0883d963cf83b4828b4ab611
ENDUSER_NOADMIN_EVENTS_TASK_SCHEDULER_OPERATIONAL_24H_V2_V1,TaskScheduler Operational event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/254-events-task-scheduler-operational-24h-v2.ps1,36843aa07085231f68a719a0fd946c1e75f3aebadd07e6bd737c579ba107c6f7
ENDUSER_NOADMIN_EVENTS_BITS_24H_V1,BITS event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/255-events-bits-24h.ps1,12c49d1569ca58a859c4fc10c307fd5d3b6e4f73efa54d195d12b74471409f9c
ENDUSER_NOADMIN_EVENTS_WMI_ACTIVITY_24H_V1,WMI Activity event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/256-events-wmi-activity-24h.ps1,83fd98b8f8a9b42d710a89cab1cf79725fd88e4b55145abec84fbb779813b6dc
ENDUSER_NOADMIN_WINDOWS_ERROR_REPORTING_SERVICE_STATUS_V1,Windows Error Reporting service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/257-windows-error-reporting-service-status.ps1,c2a9d585ce693a69f34144d008c8bb2a9000438ff0ced26a5f2f0dc2dfe5d5b8
ENDUSER_NOADMIN_PROBLEM_REPORTS_REGISTRY_PRESENCE_V1,Problem Reports registry presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/258-problem-reports-registry-presence.ps1,8dfb4238acc12135b22915cc7181b333b4cd7d6bee59c009089e0950a4a11dbc
ENDUSER_NOADMIN_REMOTE_DESKTOP_USER_SETTING_PRESENCE_V1,Remote Desktop user setting presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/259-remote-desktop-user-setting-presence.ps1,c4a00420244c2086e20cabe8ada7d2d561ad36e3b34a069c95ecb1a22db0db22
ENDUSER_NOADMIN_SUPPORT_EVIDENCE_ROOT_SUMMARY_V2_V1,Support evidence root summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/260-support-evidence-root-summary-v2.ps1,74870a49575601eafcdca9be8af2bae088cc230c3deb20955efd0754ea08fffb
ENDUSER_SELF_FIX_RESTART_EXPLORER_V1,Restart File Explorer,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/261-restart-explorer.ps1,
ENDUSER_SELF_FIX_OPEN_DOCUMENTS_FOLDER_V1,Open Documents folder,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/262-open-documents-folder.ps1,
ENDUSER_SELF_FIX_OPEN_DOWNLOADS_FOLDER_V1,Open Downloads folder,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/263-open-downloads-folder.ps1,
ENDUSER_SELF_FIX_OPEN_DESKTOP_FOLDER_V1,Open Desktop folder,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/264-open-desktop-folder.ps1,
ENDUSER_SELF_FIX_OPEN_PICTURES_FOLDER_V1,Open Pictures folder,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/265-open-pictures-folder.ps1,
ENDUSER_SELF_FIX_OPEN_SELFCHECK_EVIDENCE_FOLDER_V1,Ensure/open self-check evidence root,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/266-open-selfcheck-evidence-folder.ps1,
ENDUSER_SELF_FIX_CREATE_SUPPORT_EVIDENCE_ZIP_V1,Create support evidence ZIP,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/267-create-support-evidence-zip.ps1,
ENDUSER_SELF_FIX_CLEAR_CLIPBOARD_V1,Clear clipboard,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/268-clear-clipboard.ps1,
ENDUSER_SELF_FIX_FLUSH_DNS_CACHE_V1,Flush DNS resolver cache,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/269-flush-dns-cache.ps1,
ENDUSER_SELF_FIX_GPUPDATE_USER_POLICY_V1,Refresh user Group Policy,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/270-gpupdate-user-policy.ps1,
ENDUSER_SELF_FIX_GPUPDATE_USER_POLICY_WAIT_ZERO_V1,Refresh user Group Policy no wait,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/271-gpupdate-user-policy-wait-zero.ps1,
ENDUSER_SELF_FIX_PURGE_KERBEROS_TICKETS_V1,Purge current-user Kerberos tickets,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/272-purge-kerberos-tickets.ps1,
ENDUSER_SELF_FIX_OPEN_CREDENTIAL_MANAGER_V1,Open Credential Manager UI,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/273-open-credential-manager.ps1,
ENDUSER_SELF_FIX_OPEN_INTERNET_OPTIONS_V1,Open Internet Options UI,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/274-open-internet-options.ps1,
ENDUSER_SELF_FIX_OPEN_NETWORK_CONNECTIONS_V1,Open Network Connections UI,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/275-open-network-connections.ps1,
ENDUSER_SELF_FIX_OPEN_PRINTERS_SETTINGS_V1,Open Printers settings UI,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/276-open-printers-settings.ps1,
ENDUSER_SELF_FIX_RESTART_ONEDRIVE_V1,Restart OneDrive,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/277-restart-onedrive.ps1,
ENDUSER_SELF_FIX_START_ONEDRIVE_V1,Start OneDrive if installed,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/278-start-onedrive.ps1,
ENDUSER_SELF_FIX_RESTART_TEAMS_V1,Restart Teams processes,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/279-restart-teams.ps1,
ENDUSER_SELF_FIX_RESTART_OUTLOOK_V1,Restart Outlook,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/280-restart-outlook.ps1,
ENDUSER_SELF_FIX_RESTART_WORD_V1,Restart Word,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/281-restart-word.ps1,
ENDUSER_SELF_FIX_RESTART_EXCEL_V1,Restart Excel,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/282-restart-excel.ps1,
ENDUSER_SELF_FIX_RESTART_POWERPOINT_V1,Restart PowerPoint,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/283-restart-powerpoint.ps1,
ENDUSER_SELF_FIX_RESTART_EDGE_V1,Restart Edge,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/284-restart-edge.ps1,
ENDUSER_SELF_FIX_RESTART_CHROME_V1,Restart Chrome,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/285-restart-chrome.ps1,
ENDUSER_SELF_FIX_CLEAR_USER_TEMP_OLDER_7_DAYS_V1,Clear user temp files older than 7 days,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/286-clear-user-temp-older-7-days.ps1,
ENDUSER_SELF_FIX_CLEAR_USER_TEMP_ALL_V1,Clear user temp files,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/287-clear-user-temp-all.ps1,
ENDUSER_SELF_FIX_CLEAR_INTERNET_CACHE_V1,Clear user internet cache files,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/288-clear-internet-cache.ps1,
ENDUSER_SELF_FIX_CLEAR_TEMP_INTERNET_FILES_V1,Clear INetCache files,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/289-clear-temp-internet-files.ps1,
ENDUSER_SELF_FIX_CLEAR_EDGE_CACHE_V1,Clear Edge user cache,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/290-clear-edge-cache.ps1,
ENDUSER_SELF_FIX_CLEAR_CHROME_CACHE_V1,Clear Chrome user cache,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/291-clear-chrome-cache.ps1,
ENDUSER_SELF_FIX_CLEAR_TEAMS_CLASSIC_CACHE_V1,Clear Teams classic user cache,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/292-clear-teams-classic-cache.ps1,
ENDUSER_SELF_FIX_CLEAR_TEAMS_NEW_CACHE_V1,Clear new Teams user cache,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/293-clear-teams-new-cache.ps1,
ENDUSER_SELF_FIX_CLEAR_OFFICE_FILE_CACHE_V1,Clear Office file cache,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/294-clear-office-file-cache.ps1,
ENDUSER_SELF_FIX_CLEAR_ONEDRIVE_LOGS_OLDER_14_DAYS_V1,Clear OneDrive logs older than 14 days,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/295-clear-onedrive-logs-older-14-days.ps1,
ENDUSER_SELF_FIX_CLEAR_EXPLORER_THUMB_CACHE_V1,Clear Explorer thumbnail cache,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/296-clear-explorer-thumb-cache.ps1,
ENDUSER_SELF_FIX_CLEAR_CRASH_DUMPS_OLDER_14_DAYS_V1,Clear crash dumps older than 14 days,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/297-clear-crash-dumps-older-14-days.ps1,
ENDUSER_SELF_FIX_CLEAR_WER_ARCHIVE_OLDER_14_DAYS_V1,Clear WER archive older than 14 days,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/298-clear-wer-archive-older-14-days.ps1,
ENDUSER_SELF_FIX_CLEAR_WER_QUEUE_OLDER_14_DAYS_V1,Clear WER queue older than 14 days,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/299-clear-wer-queue-older-14-days.ps1,
ENDUSER_SELF_FIX_CLEAR_RECENT_ITEMS_V1,Clear Recent Items,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/300-clear-recent-items.ps1,
ENDUSER_SELF_FIX_EMPTY_RECYCLE_BIN_V1,Empty Recycle Bin,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/301-empty-recycle-bin.ps1,
ENDUSER_SELF_FIX_OPEN_DISK_CLEANUP_V1,Open Disk Cleanup,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/302-open-disk-cleanup.ps1,
ENDUSER_SELF_FIX_OPEN_STORAGE_SETTINGS_V1,Open Storage Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/303-open-storage-settings.ps1,
ENDUSER_SELF_FIX_OPEN_TROUBLESHOOT_SETTINGS_V1,Open Troubleshoot Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/304-open-troubleshoot-settings.ps1,
ENDUSER_SELF_FIX_OPEN_WINDOWS_UPDATE_SETTINGS_V1,Open Windows Update Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/305-open-windows-update-settings.ps1,
ENDUSER_SELF_FIX_OPEN_NETWORK_STATUS_SETTINGS_V1,Open Network Status Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/306-open-network-status-settings.ps1,
ENDUSER_SELF_FIX_OPEN_PROXY_SETTINGS_V1,Open Proxy Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/307-open-proxy-settings.ps1,
ENDUSER_SELF_FIX_OPEN_VPN_SETTINGS_V1,Open VPN Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/308-open-vpn-settings.ps1,
ENDUSER_SELF_FIX_OPEN_WIFI_SETTINGS_V1,Open Wi-Fi Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/309-open-wifi-settings.ps1,
ENDUSER_SELF_FIX_OPEN_BLUETOOTH_SETTINGS_V1,Open Bluetooth Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/310-open-bluetooth-settings.ps1,
